Período;Código Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Descrição Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Instituição;Região;Faixa Etária;Género;Internamentos;Dias de Internamento;Ambulatório;Óbitos
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[25-45[;F;15;250;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[45-65[;M;21;260;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[25-45[;F;4;70;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[25-45[;F;7;109;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[65-120[;M;4;90;0;1
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[25-45[;M;5;142;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[45-65[;F;2;49;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[45-65[;F;20;261;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[15-25[;M;3;50;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[25-45[;M;10;363;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[25-45[;F;4;18;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital da Prelada;Região de Saúde do Norte;[15-25[;M;0;0;1;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[45-65[;F;1;7;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[45-65[;F;2;48;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[45-65[;M;4;22;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[25-45[;M;7;140;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[65-120[;M;2;50;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[25-45[;F;6;82;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[25-45[;M;5;56;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[45-65[;M;4;243;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[45-65[;F;7;65;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[65-120[;F;3;69;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[65-120[;M;3;50;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[45-65[;F;4;36;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[25-45[;F;4;67;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[25-45[;M;3;51;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;1;25;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[25-45[;F;1;6;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[45-65[;M;3;42;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[65-120[;M;2;10;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[65-120[;F;4;188;0;1
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[45-65[;M;9;600;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[25-45[;M;35;407;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[25-45[;F;1;43;0;0
2021-05;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[45-65[;F;4;61;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[45-65[;M;3;22;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[65-120[;F;4;70;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[25-45[;F;2;36;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[45-65[;F;7;178;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;F;4;47;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[15-25[;F;2;38;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[45-65[;M;3;62;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[25-45[;F;10;137;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;M;9;298;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[5-15[;F;1;12;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[15-25[;F;14;175;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[45-65[;F;14;372;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[65-120[;F;8;312;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[15-25[;F;2;66;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[65-120[;M;3;29;0;1
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[15-25[;F;1;3;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[25-45[;F;2;41;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[45-65[;F;1;33;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[45-65[;M;4;53;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[65-120[;M;4;62;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[15-25[;F;1;9;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[15-25[;M;1;17;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[65-120[;F;2;33;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[15-25[;F;4;42;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[15-25[;M;2;53;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[25-45[;F;12;225;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[5-15[;F;1;1;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[15-25[;M;3;43;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[65-120[;M;2;5;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[15-25[;F;1;2;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[65-120[;F;4;41;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[25-45[;M;6;175;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[65-120[;F;6;120;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[25-45[;M;2;21;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[45-65[;F;2;50;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[65-120[;M;2;19;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[15-25[;F;3;47;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[45-65[;F;5;69;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[65-120[;M;5;156;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[25-45[;F;3;39;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[25-45[;M;6;67;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[45-65[;F;4;126;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[65-120[;M;2;67;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[45-65[;M;1;3;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[15-25[;M;4;109;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[25-45[;F;4;78;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[45-65[;F;6;140;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[25-45[;M;48;495;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[45-65[;M;37;503;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[25-45[;F;1;35;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[45-65[;F;1;19;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[65-120[;F;4;268;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[25-45[;M;1;15;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;1;15;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[65-120[;F;2;16;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;2;76;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[45-65[;F;1;9;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[45-65[;F;1;69;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[15-25[;F;2;262;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[65-120[;F;5;81;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[25-45[;M;6;185;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[25-45[;M;4;63;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[45-65[;F;16;239;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[45-65[;M;15;204;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[5-15[;F;2;22;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[45-65[;F;3;51;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[65-120[;F;6;97;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[45-65[;M;1;5;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[45-65[;F;4;80;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[15-25[;M;1;12;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[45-65[;F;7;119;0;0
2021-07;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[45-65[;M;1;11;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[65-120[;F;8;524;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[65-120[;M;3;78;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[25-45[;F;6;86;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[45-65[;M;10;160;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[45-65[;F;4;71;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[15-25[;M;1;14;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[25-45[;F;9;184;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[65-120[;M;3;66;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[25-45[;M;8;120;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[15-25[;M;6;70;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[25-45[;F;7;1231;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[25-45[;M;6;137;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[45-65[;F;14;187;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[65-120[;F;6;78;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[45-65[;F;1;13;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[5-15[;M;3;57;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[45-65[;F;3;46;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[65-120[;F;3;37;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[65-120[;M;7;157;0;1
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[65-120[;F;1;23;0;1
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[65-120[;F;4;99;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[1-5[;F;1;2;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[15-25[;M;1;8;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[65-120[;M;4;122;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[15-25[;M;1;25;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[25-45[;F;2;14;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[65-120[;F;5;142;0;1
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[15-25[;F;2;1;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[45-65[;M;8;226;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[65-120[;F;8;321;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[15-25[;F;8;83;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[15-25[;M;13;140;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[65-120[;F;22;364;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[15-25[;F;1;23;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[5-15[;F;1;1;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[65-120[;F;2;8;0;1
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[25-45[;M;11;114;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[25-45[;M;3;40;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[45-65[;M;5;118;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[65-120[;F;3;5;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[45-65[;M;14;318;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[25-45[;M;1;3;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[25-45[;M;2;101;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[45-65[;F;6;87;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[65-120[;M;4;77;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[45-65[;F;4;29;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[15-25[;M;2;25;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[25-45[;F;3;90;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;M;8;139;0;1
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[45-65[;F;10;251;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[25-45[;M;5;64;0;0
2021-08;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[45-65[;M;4;43;0;0
